,iso_code,location,date,total_cases,total_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_smoothed_per_million,people_vaccinated_per_hundred,population,gdp_per_capita
39,COD,Democratic Republic of Congo,2021-12,64423.354838709674,0.0,2.5023548387096777,697.3884516129033,5.1012903225806445,0.05580645161290323,92377986.0,808.1330000000005
40,COG,Congo,2021-12,19312.709677419356,0.0,0.534483870967742,3413.938967741934,5.999741935483872,0.9661290322580646,5657017.0,4881.405999999999
41,COK,Cook Islands,2021-12,1.935483870967742,0.0,0.0,110.14551612903227,1.8358064516129036,2.3574193548387097,17572.0,0.0
42,COL,Colombia,2021-12,5104030.129032258,0.0,46.67741935483872,99560.05854838708,45.883419354838715,21.596451612903227,51265841.0,13254.949000000006
43,COM,Comoros,2021-12,4935.903225806452,0.0,0.1383225806451613,5555.596612903226,52.36651612903226,2.242903225806452,888456.0,1413.8899999999996
44,CPV,Cape Verde,2021-12,38831.32258064516,0.0,0.09687096774193546,69107.05367741936,86.26083870967743,5.1887096774193555,561901.0,6222.554000000003
45,CRI,Costa Rica,2021-12,568476.9354838709,0.0,1.9816129032258072,110619.00622580647,20.624483870967744,9.859032258064516,5139053.0,15524.994999999997
46,CUB,Cuba,2021-12,963973.4838709678,0.0,0.672774193548387,85175.49422580644,8.897032258064517,87.97548387096775,11317498.0,0.0
47,CUW,Curacao,2021-12,18181.16129032258,0.0,0.2906129032258064,110325.25848387097,485.1690967741935,48.69193548387097,164796.0,0.0
48,CYM,Cayman Islands,2021-12,8025.645161290323,0.0,0.22135483870967732,120690.02319354839,896.530806451613,11.335806451612903,66498.0,49903.029000000024
49,CYP,Cyprus,2021-12,144928.93548387097,0.0,1.285806451612903,161750.14151612905,862.2143225806451,20.53096774193548,896005.0,32415.13199999999
50,CZE,Czechia,2021-12,2353898.7419354836,0.0,101.62683870967743,219486.88603225801,1065.8685483870966,63.12225806451612,10724553.0,32605.905999999988
51,DEU,Germany,2021-12,6668721.870967742,0.0,331.2304193548387,79483.72387096773,414.1413548387097,72.59838709677419,83900471.0,45229.24500000003
52,DJI,Djibouti,2021-12,13540.806451612903,0.0,0.09687096774193546,13511.12264516129,3.292290322580645,0.0,1002197.0,2705.4060000000013
53,DMA,Dominica,2021-12,6337.032258064516,0.0,0.2628387096774193,87804.58158064519,290.14145161290315,6.515483870967743,72172.0,9673.367000000004
54,DNK,Denmark,2021-12,608503.6129032258,0.0,7.866354838709677,104674.35083870968,1473.861870967742,80.79193548387097,5813302.0,46682.51499999998
55,DOM,Dominican Republic,2021-12,411500.3870967742,0.0,1.290322580645161,37567.202032258065,27.987935483870967,54.981612903225795,10953714.0,14600.86099999999
56,DZA,Algeria,2021-12,214077.1935483871,0.0,6.497677419354838,4798.1482903225815,5.310258064516129,1.0180645161290323,44616626.0,13913.838999999994
57,ECU,Ecuador,2021-12,536192.2580645161,0.0,14.424000000000001,29974.1754516129,33.20803225806452,78.46387096774193,17888474.0,10581.935999999992
58,EGY,Egypt,2021-12,372635.6451612903,0.0,44.253483870967756,3574.157129032258,8.431032258064516,6.560967741935484,104258327.0,10550.206000000004
59,ERI,Eritrea,2021-12,7702.0,0.0,0.46554838709677426,2138.575903225806,5.638999999999999,0.0,3601462.0,1510.4590000000003
60,ESH,Western Sahara,2021-12,0.0,0.0,0.0,0.0,0.0,0.0,611872.0,0.0
61,ESP,Spain,2021-12,5516972.580645162,0.0,40.603806451612904,118022.1986451613,521.2878064516129,48.317096774193544,46745211.0,34272.35999999999
62,EST,Estonia,2021-12,230997.16129032258,0.0,4.317838709677419,174312.74761290321,423.4542580645161,63.05354838709677,1325188.0,29481.251999999986
63,ETH,Ethiopia,2021-12,382379.4193548387,0.0,5.787967741935484,3243.9062258064528,9.734645161290322,7.647096774193551,117876226.0,1729.9270000000013
64,FIN,Finland,2021-12,217929.4193548387,0.0,7.198258064516129,39278.16141935484,385.80254838709675,0.0,5548361.0,40585.72099999999
65,FJI,Fiji,2021-12,52714.3870967742,0.0,0.055354838709677424,58383.48154838709,21.589354838709678,7.061612903225807,902899.0,8702.975000000002
66,FLK,Falkland Islands,2021-12,83.0,0.0,0.0,23526.07700000001,36.57387096774193,0.0,3528.0,0.0
67,FRA,France,2021-12,8591869.35483871,0.0,136.94929032258065,127434.21064516128,879.2124516129032,78.25354838709679,67422000.0,38605.670999999995
68,FRO,Faeroe Islands,2021-12,4598.258064516129,0.0,0.009225806451612905,93740.60841935483,1293.7197741935486,10.894193548387097,49053.0,0.0
69,FSM,Micronesia (country),2021-12,1.0,0.0,0.0,8.602,0.0,0.0,116255.0,3299.464000000003
70,GAB,Gabon,2021-12,38133.87096774193,0.0,0.313516129032258,16733.976516129027,35.854064516129036,0.5751612903225806,2278829.0,16562.413
71,GBR,United Kingdom,2021-12,11298529.290322581,0.0,112.40554838709677,165650.30577419352,1102.590935483871,75.36903225806452,68207114.0,39753.24399999997
72,GEO,Georgia,2021-12,897576.0,0.0,57.1336129032258,225534.47141935487,761.7539999999999,22.8658064516129,3979773.0,9745.079000000003
73,GGY,Guernsey,2021-12,0.0,0.0,0.0,0.0,0.0,0.0,63385.0,0.0
74,GHA,Ghana,2021-12,133532.83870967742,0.0,2.3593548387096774,4208.127419354838,8.612580645161291,0.856774193548387,31732128.0,4227.630000000002
75,GIB,Gibraltar,2021-12,7771.0,0.0,0.06458064516129033,230655.07109677416,1148.1412580645163,58.97548387096774,33691.0,0.0
76,GIN,Guinea,2021-12,30940.225806451614,0.0,0.08303225806451614,2292.3377741935483,1.4686774193548386,5.704516129032259,13497237.0,1998.9259999999997
77,GMB,Gambia,2021-12,10050.645161290322,0.0,0.004612903225806452,4041.374903225806,1.7900967741935485,1.284516129032258,2486937.0,1561.767
78,GNB,Guinea-Bissau,2021-12,6454.967741935484,0.0,0.06919354838709679,3202.6790645161295,0.5237419354838709,3.0780645161290323,2015490.0,1548.6750000000006
79,GNQ,Equatorial Guinea,2021-12,13619.870967741936,0.0,0.08296774193548387,9393.72067741935,1.849903225806452,2.2148387096774194,1449891.0,22604.87300000001
80,GRC,Greece,2021-12,1030954.5806451613,0.0,86.81099999999999,99409.86703225806,627.2593548387097,70.3041935483871,10370747.0,24574.38199999999
81,GRD,Grenada,2021-12,5941.645161290323,0.0,0.0,52573.95170967743,41.06135483870967,4.676451612903226,113015.0,13593.876999999995
82,GRL,Greenland,2021-12,1967.6129032258063,0.0,0.0,34599.65022580645,597.1464516129031,18.316129032258065,56868.0,0.0
83,GTM,Guatemala,2021-12,622981.1290322581,0.0,6.133709677419355,34136.19919354839,16.154129032258066,34.63387096774194,18249868.0,7423.807999999997
84,GUY,Guyana,2021-12,38693.903225806454,0.0,2.041483870967742,48959.234903225806,62.33180645161289,11.57548387096774,790329.0,7435.046999999998
85,HKG,Hong Kong,2021-12,12520.09677419355,0.0,0.0,1657.6762903225813,0.7944516129032259,63.835806451612896,7552800.0,56054.91999999998
86,HND,Honduras,2021-12,378646.0,0.0,0.9632903225806451,37627.568741935494,4.721870967741935,1.5758064516129033,10062994.0,4541.795
87,HRV,Croatia,2021-12,664546.5483870967,0.0,55.31790322580644,162812.93319354838,818.158483870968,51.227419354838716,4081657.0,22669.79700000001
88,HTI,Haiti,2021-12,25799.064516129034,0.0,1.2396451612903225,2235.2949032258066,2.565612903225807,0.10225806451612902,11541683.0,1653.1730000000005
89,HUN,Hungary,2021-12,1200879.6451612904,0.0,156.13819354838708,124648.06445161288,582.352193548387,41.549032258064514,9634162.0,26777.56099999999
90,IDN,Indonesia,2021-12,4259847.483870967,0.0,8.732677419354841,15414.024935483869,0.7724193548387094,54.14967741935484,276361788.0,11188.744000000004
91,IMN,Isle of Man,2021-12,12782.322580645161,0.0,0.03229032258064517,149658.38416129033,918.7994193548385,51.758064516129025,85410.0,0.0
92,IND,India,2021-12,34723705.548387095,0.0,396.47470967741936,24919.96590322581,5.652387096774194,58.94903225806453,1393409033.0,6426.674
93,IRL,Ireland,2021-12,652786.6774193548,0.0,7.981354838709677,131005.2687096774,1191.3092580645161,78.34677419354841,4982904.0,67335.29300000005
94,IRN,Iran,2021-12,6162446.645161291,0.0,62.322580645161295,72474.85022580644,31.647999999999996,8.926129032258066,85028760.0,19082.62
95,IRQ,Iraq,2021-12,2088955.1612903227,0.0,11.843419354838705,50728.21964516129,10.877354838709678,4.452903225806451,41179351.0,15663.98599999999
96,ISL,Iceland,2021-12,20808.58064516129,0.0,0.06458064516129033,56423.62267741937,634.9288709677419,22.606774193548386,368792.0,46482.95800000002
97,ISR,Israel,2021-12,1356182.2903225806,0.0,1.7926129032258067,145967.311483871,105.28451612903227,69.49354838709675,9291000.0,33132.31999999998
98,ITA,Italy,2021-12,5381107.129032258,0.0,107.29493548387097,89139.18429032258,436.1775806451613,79.22483870967741,60367471.0,35220.084000000024
99,JAM,Jamaica,2021-12,92067.87096774194,0.0,2.7419032258064515,30963.190774193554,21.201354838709676,18.891290322580645,2973462.0,8193.570999999998
100,JEY,Jersey,2021-12,0.0,0.0,0.0,0.0,0.0,20.606451612903225,101073.0,0.0
101,JOR,Jordan,2021-12,1020385.1290322581,0.0,33.345580645161284,99365.36593548385,367.0988709677419,33.284838709677416,10269022.0,8337.489999999996
102,JPN,Japan,2021-12,1728860.7096774194,0.0,1.0507419354838712,13715.587387096777,1.2310322580645163,40.99548387096774,126050796.0,39002.223
103,KAZ,Kazakhstan,2021-12,1064977.7741935484,0.0,13.368645161290324,56066.340032258064,31.68629032258064,43.688709677419354,18994958.0,24055.587999999992
104,KEN,Kenya,2021-12,266082.1612903226,0.0,1.1151612903225807,4839.115516129033,18.889838709677417,3.6993548387096777,54985702.0,2993.028000000001
105,KGZ,Kyrgyzstan,2021-12,184078.67741935485,0.0,1.8985161290322579,27771.430387096774,6.690935483870967,13.79258064516129,6628347.0,3393.4740000000015
106,KHM,Cambodia,2021-12,120368.93548387097,0.0,2.6865806451612895,7102.901387096775,0.7775161290322581,81.17096774193547,16946446.0,3645.0700000000033
107,KIR,Kiribati,2021-12,2.0,0.0,0.0,16.476,0.0,0.0,121388.0,1981.1319999999992
108,KNA,Saint Kitts and Nevis,2021-12,2819.032258064516,0.0,0.0,52646.925225806444,67.55903225806452,9.926129032258064,53546.0,24654.385000000006
109,KOR,South Korea,2021-12,548746.9677419355,0.0,60.70048387096774,10695.74122580645,113.54425806451613,84.61580645161291,51305184.0,35938.37399999999
110,KWT,Kuwait,2021-12,414289.3548387097,0.0,0.09687096774193549,95710.81958064515,19.210290322580644,17.346129032258066,4328553.0,65530.537000000004
111,LAO,Laos,2021-12,93801.3870967742,0.0,6.073709677419354,12711.320806451613,166.1298064516129,0.0,7379358.0,6397.359999999995
112,LBN,Lebanon,2021-12,696646.0967741936,0.0,11.986193548387096,102914.84064516128,244.19877419354836,29.03258064516129,6769151.0,13367.565
113,LBR,Liberia,2021-12,5923.709677419355,0.0,0.0,1143.5273870967737,2.1333225806451614,0.8658064516129033,5180208.0,752.7880000000004
114,LBY,Libya,2021-12,380494.3870967742,0.0,7.755774193548387,54680.21974193548,72.87793548387098,7.481935483870967,6958538.0,17881.509000000002
115,LCA,Saint Lucia,2021-12,13168.09677419355,0.0,0.49325806451612897,71410.1158387097,74.42209677419356,16.406451612903226,184401.0,12951.838999999994
116,LIE,Liechtenstein,2021-12,5512.806451612903,0.0,0.2581290322580645,144110.58848387093,1289.826322580645,67.94774193548383,38254.0,0.0
117,LKA,Sri Lanka,2021-12,576480.0967741936,0.0,20.792612903225805,26816.387870967737,34.98541935483871,69.46774193548386,21497306.0,11669.076999999996
118,LSO,Lesotho,2021-12,24546.548387096773,0.0,0.09687096774193546,11369.053516129032,95.41161290322582,3.074193548387097,2159067.0,2851.1530000000007
119,LTU,Lithuania,2021-12,496678.6451612903,0.0,21.198225806451614,184648.3742903226,583.822129032258,70.53129032258066,2689862.0,29524.26500000001
120,LUX,Luxembourg,2021-12,95646.45161290323,0.0,1.3780000000000001,150668.4661612903,637.0311612903228,71.91129032258064,634814.0,94277.96499999998
121,LVA,Latvia,2021-12,264964.8064516129,0.0,13.152129032258069,141925.1063225807,377.51099999999997,69.58580645161291,1866934.0,25063.846000000012
122,MAC,Macao,2021-12,77.2258064516129,0.0,0.0,117.29493548387104,0.048999999999999995,45.55870967741935,658391.0,104861.85099999992
123,MAR,Morocco,2021-12,953311.4516129033,0.0,2.059870967741935,25527.296612903225,7.613967741935483,14.860645161290323,37344787.0,7485.0130000000045
124,MCO,Monaco,2021-12,4311.967741935484,0.0,0.06458064516129033,109108.49548387098,967.485387096774,2.3567741935483872,39520.0,0.0
125,MDA,Moldova,2021-12,370903.8064516129,0.0,19.101354838709675,92172.34145161293,104.38225806451612,0.7935483870967742,4024025.0,5189.972
126,MDG,Madagascar,2021-12,46690.645161290326,0.0,1.9356129032258074,1642.4560645161284,6.513000000000001,0.0667741935483871,28427333.0,1416.4400000000003
127,MDV,Maldives,2021-12,93632.45161290323,0.0,0.4194193548387096,172238.79112903227,229.3974838709677,49.381612903225815,543620.0,15183.615999999995
128,MEX,Mexico,2021-12,3926337.2580645164,0.0,172.03687096774195,30141.79603225807,19.285483870967745,29.834838709677417,130262220.0,17336.46899999999
129,MHL,Marshall Islands,2021-12,4.0,0.0,0.0,67.09400000000004,0.0,0.0,59618.0,3819.2020000000016
130,MKD,North Macedonia,2021-12,220404.64516129033,0.0,12.755774193548387,105828.3825483871,144.28754838709676,3.903225806451613,2082661.0,13111.213999999994
131,MLI,Mali,2021-12,19032.774193548386,0.0,1.728032258064516,912.5922903225809,4.80525806451613,0.7825806451612902,20855724.0,2014.3059999999987
132,MLT,Malta,2021-12,42762.45161290323,0.0,0.27203225806451614,82856.91064516129,593.6405806451613,84.96677419354836,516100.0,36513.323
133,MMR,Myanmar,2021-12,527310.7096774194,0.0,5.875612903225806,9621.402419354836,5.291290322580646,1.1083870967741936,54806014.0,5591.597000000001
134,MNE,Montenegro,2021-12,161184.51612903227,0.0,3.4239032258064515,256642.40022580643,471.5340322580645,43.176451612903215,628051.0,16409.288
135,MNG,Mongolia,2021-12,683995.9032258064,0.0,2.170451612903226,205448.47312903227,261.57087096774194,57.025806451612894,3329282.0,11840.846000000003
136,MOZ,Mozambique,2021-12,161052.7741935484,0.0,1.3456129032258064,5007.385806451613,26.10922580645161,5.95483870967742,32163045.0,1136.1029999999998
137,MRT,Mauritania,2021-12,40063.6129032258,0.0,1.0967741935483872,8390.092096774193,11.77667741935484,7.500967741935485,4775110.0,3597.633000000001
138,MSR,Montserrat,2021-12,44.45161290322581,0.0,0.0,8924.234774193545,8.326451612903226,1.0019354838709678,4981.0,0.0
139,MUS,Mauritius,2021-12,64014.967741935485,0.0,9.594516129032254,50269.79754838711,162.73432258064517,7.095806451612903,1273428.0,20292.745
140,MWI,Malawi,2021-12,65604.74193548386,0.0,1.2766129032258062,3339.0577419354836,17.511548387096774,6.5606451612903225,19647681.0,1095.0420000000004
141,MYS,Malaysia,2021-12,2703781.935483871,0.0,36.041419354838716,82492.24577419355,126.97370967741935,79.22225806451614,32776195.0,26808.163999999993
142,NAM,Namibia,2021-12,136658.74193548388,0.0,1.3824516129032258,52818.15709677419,213.94280645161288,0.0,2587344.0,9541.807999999999
143,NCL,New Caledonia,2021-12,12557.032258064517,0.0,0.14754838709677415,43567.97932258064,75.46799999999999,6.107096774193548,288217.0,0.0
144,NER,Niger,2021-12,7186.5161290322585,0.0,0.6636129032258066,285.96441935483875,0.4624838709677419,0.0,25130810.0,926.0
145,NGA,Nigeria,2021-12,224310.4193548387,0.0,1.613,1061.0675806451616,3.8529032258064517,1.2980645161290323,211400704.0,5338.453999999999
146,NIC,Nicaragua,2021-12,17374.16129032258,0.0,0.1429999999999999,2592.238161290322,1.4493225806451622,10.733870967741938,6702379.0,5321.443999999999
147,NIU,Niue,2021-12,0.0,0.0,0.0,0.0,0.0,0.0,1614.0,0.0
148,NLD,Netherlands,2021-12,2942662.419354839,0.0,49.746516129032244,171353.0724516129,948.7008387096774,9.99258064516129,17173094.0,48472.544999999984
149,NOR,Norway,2021-12,334897.32258064515,0.0,7.336322580645161,61273.33596774193,729.4602580645161,78.17774193548387,5465629.0,64800.05700000002
150,NPL,Nepal,2021-12,825104.3225806452,0.0,2.1887741935483866,27804.76990322581,7.6589032258064496,2.4654838709677422,29674920.0,2442.804000000002
151,NRU,Nauru,2021-12,0.0,0.0,0.0,0.0,0.0,2.303548387096774,10873.0,12895.635000000006
152,NZL,New Zealand,2021-12,13179.322580645161,0.0,0.2536451612903225,2570.9230645161288,17.163645161290322,77.0732258064516,5126300.0,36085.84300000001
153,OMN,Oman,2021-12,304855.1935483871,0.0,0.055354838709677424,58363.63174193548,4.577032258064516,5.783225806451613,5223376.0,37960.709000000024
154,PAK,Pakistan,2021-12,1290570.0322580645,0.0,6.654451612903226,5730.774709677418,1.4836451612903228,24.95935483870968,225199929.0,5034.708000000001
155,PAN,Panama,2021-12,483214.96774193546,0.0,1.92158064516129,110283.19393548388,95.31406451612904,64.43225806451613,4381583.0,22267.037000000008
156,PCN,Pitcairn,2021-12,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
157,PER,Peru,2021-12,2261600.580645161,0.0,48.84790322580644,67794.9711935484,51.422580645161304,71.46290322580646,33359415.0,12236.706000000004
158,PHL,Philippines,2021-12,2837097.3225806453,0.0,100.19816129032259,25548.638161290328,2.3682903225806453,1.6300000000000001,111046910.0,7599.1879999999965
159,PLW,Palau,2021-12,8.258064516129032,0.0,0.0,454.3887419354839,2.028516129032258,0.0,18174.0,13240.405000000012
160,PNG,Papua New Guinea,2021-12,35878.645161290326,0.0,1.4931935483870973,3934.4913548387085,4.179322580645161,0.20032258064516129,9119005.0,3823.1940000000022
161,POL,Poland,2021-12,3877965.7741935486,0.0,405.3040967741935,102599.83003225808,504.5797096774193,45.37516129032257,37797000.0,27216.44499999998
162,PRT,Portugal,2021-12,1225376.4193548388,0.0,16.156709677419354,120513.93574193545,566.5159354838711,11.745161290322581,10167923.0,27936.895999999982
163,PRY,Paraguay,2021-12,464276.0967741936,0.0,6.898677419354839,64307.366096774196,12.989451612903222,7.676774193548387,7219641.0,8827.010000000004
164,PSE,Palestine,2021-12,465221.7419354839,0.0,3.7510967741935484,89075.90961290323,58.20593548387097,0.0,5222756.0,4449.897999999999
165,PYF,French Polynesia,2021-12,46347.903225806454,0.0,0.0,164043.63103225813,88.06070967741933,5.732580645161289,282534.0,0.0
166,QAT,Qatar,2021-12,246258.0,0.0,0.16141935483870967,84032.07067741937,65.76580645161292,0.0,2930524.0,116935.60000000006
167,ROU,Romania,2021-12,1795409.4516129033,0.0,81.36867741935484,93864.01361290322,50.35245161290324,0.0,19127772.0,23313.19900000001
168,RUS,Russia,2021-12,9940312.967741935,0.0,1085.3732258064515,68125.387,195.97061290322577,45.21612903225807,145912022.0,24765.954000000016
169,RWA,Rwanda,2021-12,102606.25806451614,0.0,0.21209677419354836,7728.401774193548,17.941741935483872,1.8538709677419354,13276517.0,1854.2110000000011
170,SAU,Saudi Arabia,2021-12,551290.4516129033,0.0,1.3365483870967747,15599.316516129029,4.051612903225807,68.01322580645163,35340680.0,49045.41100000001
171,SDN,Sudan,2021-12,45087.87096774193,0.0,6.059967741935483,1003.9750645161289,2.8854193548387093,0.2,44909351.0,4466.507
172,SEN,Senegal,2021-12,74218.2258064516,0.0,0.1612258064516129,4315.939580645162,1.2015806451612905,0.0,17196308.0,2470.5800000000013
173,SGP,Singapore,2021-12,274143.1612903226,0.0,4.202677419354838,50268.29270967742,101.89696774193547,86.74129032258064,5453600.0,85535.38299999996
174,SHN,Saint Helena,2021-12,4.0,0.0,0.0,656.2760000000003,0.0,0.0,6095.0,0.0
175,SLB,Solomon Islands,2021-12,20.516129032258064,0.0,0.0,29.14216129032258,0.1047741935483871,1.6335483870967742,703995.0,2205.9230000000002
176,SLE,Sierra Leone,2021-12,6545.451612903225,0.0,0.06458064516129033,803.9769677419355,1.7994838709677419,0.0,8141343.0,1390.3000000000004
177,SLV,El Salvador,2021-12,120945.2258064516,0.0,1.6772903225806453,18554.15003225806,14.24087096774194,24.274516129032257,6518500.0,7292.458000000006
178,SMR,San Marino,2021-12,6902.612903225807,0.0,0.17990322580645154,202958.33303225803,1706.6002580645165,4.6087096774193546,34010.0,56861.46999999998
179,SOM,Somalia,2021-12,23216.41935483871,0.0,0.20735483870967739,1419.1396129032264,1.0309032258064519,0.8570967741935483,16359500.0,0.0
180,SPM,Saint Pierre and Miquelon,2021-12,93.96774193548387,0.0,0.0,16282.748645161279,205.2214516129032,0.0,5771.0,0.0
181,SRB,Serbia,2021-12,1278493.4838709678,0.0,35.6683870967742,186056.13612903227,213.30129032258066,16.978709677419356,6871547.0,14048.880999999996
182,SSD,South Sudan,2021-12,13571.90322580645,0.0,0.06458064516129033,1192.4657419354844,6.34774193548387,0.1903225806451613,11381377.0,1569.8879999999992
183,STP,Sao Tome and Principe,2021-12,3750.9032258064517,0.0,0.03229032258064517,16792.783225806445,11.099677419354839,3.717741935483871,223364.0,3052.7140000000027
184,SUR,Suriname,2021-12,51383.16129032258,0.0,0.7972580645161289,86825.50693548388,63.92306451612904,22.64935483870968,591798.0,13767.119000000004
185,SVK,Slovakia,2021-12,1297765.1612903227,0.0,73.0460322580645,238153.9474193548,1292.2214193548384,6.476451612903225,5449270.0,30155.152000000002
186,SVN,Slovenia,2021-12,444307.5483870968,0.0,12.801774193548393,213740.62264516126,681.0898064516127,59.74483870967742,2078723.0,31400.83999999999
187,SWE,Sweden,2021-12,1248686.3870967743,0.0,4.529903225806452,122900.28006451608,297.609064516129,9.686774193548386,10160159.0,46949.28300000003
188,SWZ,Eswatini,2021-12,56696.48387096774,0.0,1.3225483870967742,48360.61329032257,510.30635483870964,5.247419354838709,1172369.0,7738.975000000004
189,SXM,Sint Maarten (Dutch part),2021-12,0.0,0.0,0.0,0.0,0.0,8.03774193548387,43421.0,36327.231999999996
190,SYC,Seychelles,2021-12,24020.16129032258,0.0,0.23525806451612902,242848.6633548388,404.9206129032259,8.048709677419355,98910.0,26382.287000000008
191,SYR,Syria,2021-12,49443.45161290323,0.0,4.861870967741935,2705.419806451613,4.086354838709677,0.5974193548387097,18275704.0,0.0
192,TCA,Turks and Caicos Islands,2021-12,3168.9032258064517,0.0,0.06919354838709679,80785.78541935481,142.97383870967744,0.0,39226.0,0.0
193,TCD,Chad,2021-12,5664.548387096775,0.0,0.1935161290322581,334.8837741935483,1.1367096774193548,0.07677419354838709,16914985.0,1768.1529999999989
194,TGO,Togo,2021-12,27071.225806451614,0.0,0.10609677419354839,3193.0235161290325,10.060419354838709,2.5758064516129036,8478242.0,1429.8129999999999
195,THA,Thailand,2021-12,2178287.0322580645,0.0,30.9861935483871,31140.253774193545,53.043032258064535,72.06967741935483,69950844.0,16277.670999999988
196,TJK,Tajikistan,2021-12,17493.0,0.0,0.0,1794.2229999999988,0.0,3.4238709677419354,9749625.0,2896.913
197,TKL,Tokelau,2021-12,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0
198,TKM,Turkmenistan,2021-12,0.0,0.0,0.0,0.0,0.0,0.0,6117933.0,16389.02299999999
199,TLS,Timor,2021-12,19830.709677419356,0.0,0.0,14756.364806451618,0.2914516129032258,3.1570967741935485,1343875.0,6570.102000000005
200,TON,Tonga,2021-12,1.0,0.0,0.0,9.366999999999999,0.0,4.4390322580645165,106759.0,5425.621000000003
201,TTO,Trinidad and Tobago,2021-12,82862.35483870968,0.0,23.248838709677415,59045.09758064517,482.29393548387094,49.95806451612904,1403374.0,28763.071
202,TUN,Tunisia,2021-12,720765.3548387097,0.0,5.834161290322581,60387.031354838706,18.813806451612905,48.52193548387097,11935764.0,10849.297
203,TUR,Turkey,2021-12,9121404.774193548,0.0,181.1290322580645,107256.71822580644,246.73209677419354,66.56225806451613,85042736.0,25129.34100000001
204,TUV,Tuvalu,2021-12,0.0,0.0,0.0,0.0,0.0,0.0,11925.0,3575.1040000000025
205,TWN,Taiwan,2021-12,16786.709677419356,0.0,0.06458064516129033,703.6975161290322,0.5100967741935484,65.10161290322581,23855008.0,0.0
206,TZA,Tanzania,2021-12,26668.8064516129,0.0,0.17045161290322586,433.65000000000015,0.7504838709677419,0.1925806451612903,61498438.0,2683.3040000000024
207,UGA,Uganda,2021-12,130339.03225806452,0.0,1.046064516129032,2765.9012258064513,6.247548387096775,1.0187096774193547,47123533.0,1697.7070000000003
208,UKR,Ukraine,2021-12,3752854.2580645164,0.0,374.17048387096776,86338.36303225809,191.16948387096775,32.763548387096776,43466822.0,7894.393000000004
209,URY,Uruguay,2021-12,404381.8387096774,0.0,1.3088387096774197,116029.90019354837,96.49496774193547,79.25193548387098,3485152.0,20551.40899999999
210,USA,United States,2021-12,50901459.93548387,0.0,1443.1705161290324,152896.2306451613,490.05177419354834,71.97806451612904,332915074.0,54225.445999999996
211,UZB,Uzbekistan,2021-12,196392.4516129032,0.0,2.8433225806451614,5787.182096774194,5.608064516129031,8.507419354838708,33935765.0,6253.103999999999
212,VAT,Vatican,2021-12,27.0,0.0,0.0,33251.23199999999,0.0,0.0,812.0,0.0
213,VCT,Saint Vincent and the Grenadines,2021-12,5729.612903225807,0.0,0.22590322580645156,51493.343903225796,99.89487096774192,7.500645161290323,111269.0,10727.146000000006
214,VEN,Venezuela,2021-12,439438.67741935485,0.0,6.161193548387097,15308.813483870965,15.849967741935485,2.067096774193548,28704947.0,16745.022
215,VGB,British Virgin Islands,2021-12,2924.2258064516127,0.0,0.03229032258064517,96118.91687096775,413.6757096774193,5.840000000000001,30423.0,0.0
216,VNM,Vietnam,2021-12,1486887.5483870967,0.0,224.12435483870965,15146.228870967741,159.66345161290326,51.81290322580644,98168829.0,6171.883999999998
217,VUT,Vanuatu,2021-12,6.580645161290323,0.0,0.0,20.926451612903218,0.10251612903225803,3.0638709677419356,314464.0,2921.909
218,WLF,Wallis and Futuna,2021-12,454.0,0.0,0.0,40923.02099999997,0.0,0.0,11094.0,0.0
219,WSM,Samoa,2021-12,3.0,0.0,0.0,14.98899999999999,0.0,4.557741935483871,200144.0,6021.557
220,YEM,Yemen,2021-12,10077.645161290322,0.0,1.2351290322580648,330.5160645161291,0.14348387096774193,0.0,30490639.0,1479.1469999999997
221,ZAF,South Africa,2021-12,3232415.64516129,0.0,36.62203225806452,53835.91254838711,252.6766129032258,19.7483870967742,60041996.0,12294.875999999995
222,ZMB,Zambia,2021-12,219915.74193548388,0.0,1.5899677419354838,11623.050064516128,52.057258064516134,0.0,18920657.0,3689.2510000000007
223,ZWE,Zimbabwe,2021-12,176820.70967741936,0.0,7.520677419354838,11716.055290322582,157.445129032258,25.614838709677425,15092171.0,1899.775000000001
0,ABW,Aruba,2022-01,29296.677419354837,0.0,0.3871612903225806,273302.64867741935,4250.533516129033,54.07032258064516,107195.0,35973.78099999999
1,AFG,Afghanistan,2022-01,159300.64516129033,0.0,1.6175806451612904,3998.969096774194,2.5316129032258066,3.2467741935483874,39835428.0,1803.9870000000008
2,AGO,Angola,2022-01,92628.41935483871,0.0,4.419322580645162,2729.695322580645,20.942645161290322,4.891612903225807,33933611.0,5819.494999999998
3,AIA,Anguilla,2022-01,2035.0645161290322,0.0,0.08303225806451613,134549.72006451618,1362.5319354838707,6.5116129032258065,15125.0,0.0
4,ALB,Albania,2022-01,232837.7741935484,0.0,3.986225806451613,81045.29183870969,506.3193870967741,7.93258064516129,2872934.0,11803.430999999999
5,AND,Andorra,2022-01,30061.967741935485,0.0,0.17529032258064514,388628.4840645162,5323.899064516128,4.8103225806451615,77354.0,0.0
6,ARE,United Arab Emirates,2022-01,805266.4516129033,0.0,2.4010000000000002,80598.51480645163,267.35858064516134,0.0,9991083.0,67293.483
